policy_id,insurer_name,postcode,region_name,wind_risk_band,building_type,sum_insured,mitigation_flag,annual_premium,policy_start_date,policy_end_date
POL-002325,Outback Assurance Group,4825,Mount Isa QLD,B-F,Strata,6818458,Roof Tie-Down,10350.4,2025-03-29,2026-03-29
POL-002326,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,800555,None,3339.88,2024-10-24,2025-10-24
POL-002327,Outback Assurance Group,4680,Gladstone QLD,L-P,SME,2099526,None,9261.79,2024-06-20,2025-06-20
POL-002328,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Home,288185,None,1763.39,2024-09-06,2025-09-06
POL-002329,Southern Cross Insurance,6721,Port Hedland WA,T-W,Home,651156,None,6032.5,2024-01-18,2025-01-17
POL-002330,Northbeam General,6714,Karratha WA,T-W,Home,476041,None,4464.08,2024-10-15,2025-10-15
POL-002331,Outback Assurance Group,4737,Bowen QLD,Q-S,SME,986552,None,6603.77,2023-11-06,2024-11-05
POL-002332,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,710352,None,1215.45,2024-02-13,2025-02-12
POL-002333,Northbeam General,4737,Bowen QLD,Q-S,Home,386749,Shutters Installed,2100.8,2023-02-22,2024-02-22
POL-002334,Outback Assurance Group,0810,Darwin NT,T-W,SME,1639073,None,15178.91,2023-12-25,2024-12-24
POL-002335,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,SME,727673,None,3116.27,2023-12-30,2024-12-29
POL-002336,Northbeam General,4825,Cloncurry QLD,B-F,Home,752748,None,1237.81,2023-12-06,2024-12-05
POL-002337,Pacific Rim Insurance,6721,Port Hedland WA,T-W,Strata,3699577,Roof Tie-Down,27758.63,2024-12-29,2025-12-29
POL-002338,Outback Assurance Group,6000,Perth WA,B-F,Home,796403,None,1396.62,2024-04-04,2025-04-04
POL-002339,Pacific Rim Insurance,6714,Karratha WA,T-W,SME,1769627,None,16088.32,2023-02-22,2024-02-22
POL-002340,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,761198,Elevated Slab,6064.81,2024-06-10,2025-06-10
POL-002341,Outback Assurance Group,4825,Cloncurry QLD,B-F,SME,682231,None,1350.48,2023-06-07,2024-06-06
POL-002342,Northbeam General,6714,Karratha WA,T-W,SME,1520323,Elevated Slab,11402.39,2025-02-19,2026-02-19
POL-002343,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,480935,Shutters Installed,668.41,2023-11-07,2024-11-06
POL-002344,Northbeam General,0810,Darwin NT,T-W,Home,687873,None,6926.19,2025-06-23,2026-06-23
POL-002345,Northbeam General,4879,Innisfail QLD,T-W,Home,470846,Shutters Installed,3422.3,2023-03-09,2024-03-08
POL-002346,Northbeam General,4740,Mackay QLD,Q-S,Home,319299,None,1958.84,2025-07-26,2026-07-26
POL-002347,Outback Assurance Group,0850,Alice Springs NT,B-F,Home,609385,None,1122.52,2024-01-17,2025-01-16
POL-002348,Pacific Rim Insurance,6000,Perth WA,B-F,Home,596659,None,1102.24,2023-12-01,2024-11-30
POL-002349,Pacific Rim Insurance,0810,Darwin NT,T-W,SME,2873714,None,27409.75,2023-10-13,2024-10-12
POL-002350,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,756877,Roof Tie-Down,1105.26,2025-08-20,2026-08-20
POL-002351,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,674368,None,5831.56,2024-08-28,2025-08-28
POL-002352,Northbeam General,6000,Perth WA,B-F,Home,484488,Roof Tie-Down,792.34,2023-08-13,2024-08-12
POL-002353,Outback Assurance Group,4737,Bowen QLD,Q-S,Strata,13700123,None,89802.55,2024-01-07,2025-01-06
POL-002354,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,335070,Shutters Installed,1134.59,2024-09-30,2025-09-30
POL-002355,Outback Assurance Group,4825,Mount Isa QLD,B-F,SME,638668,None,1134.8,2025-04-14,2026-04-14
POL-002356,Coral Coast Mutual,0810,Darwin NT,T-W,Home,599999,None,6198.85,2023-05-02,2024-05-01
POL-002357,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,665597,None,1219.26,2024-02-20,2025-02-19
POL-002358,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,422904,None,736.28,2024-09-04,2025-09-04
POL-002359,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,336082,Roof Tie-Down,2487.15,2025-01-25,2026-01-25
POL-002360,Northbeam General,0810,Darwin NT,T-W,Home,346799,None,3580.81,2025-03-23,2026-03-23
POL-002361,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,389967,Roof Tie-Down,2064.69,2025-05-13,2026-05-13
POL-002362,Southern Cross Insurance,4680,Gladstone QLD,L-P,SME,1092989,Roof Tie-Down,4208.57,2023-12-05,2024-12-04
POL-002363,Northbeam General,4740,Mackay QLD,Q-S,Strata,2662930,Roof Tie-Down,15049.21,2025-04-21,2026-04-21
POL-002364,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,SME,2456719,None,14715.26,2024-08-30,2025-08-30
POL-002365,Outback Assurance Group,4810,Townsville QLD,T-W,SME,2970005,Roof Tie-Down,22948.87,2023-03-08,2024-03-07
POL-002366,Northbeam General,4810,Townsville QLD,T-W,SME,2559611,Roof Tie-Down,18999.31,2024-09-13,2025-09-13
POL-002367,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,420715,None,4152.59,2025-04-09,2026-04-09
POL-002368,Outback Assurance Group,4680,Gladstone QLD,L-P,Strata,12963733,Shutters Installed,48184.11,2024-02-15,2025-02-14
POL-002369,Northbeam General,4350,Toowoomba QLD,B-F,SME,1769900,None,3001.39,2024-04-17,2025-04-17
POL-002370,Northbeam General,0810,Darwin NT,T-W,Home,373436,Roof Tie-Down,2803.01,2024-04-04,2025-04-04
POL-002371,Northbeam General,0810,Darwin NT,T-W,SME,1795563,Shutters Installed,15043.54,2024-08-16,2025-08-16
POL-002372,Northbeam General,0850,Alice Springs NT,B-F,Home,828940,Roof Tie-Down,1326.46,2023-11-06,2024-11-05
POL-002373,Southern Cross Insurance,0850,Alice Springs NT,B-F,SME,2039110,Elevated Slab,2927.34,2023-03-09,2024-03-08
POL-002374,Outback Assurance Group,4740,Mackay QLD,Q-S,SME,2033929,None,12391.78,2024-05-24,2025-05-24
POL-002375,Outback Assurance Group,4655,Hervey Bay QLD,L-P,SME,2285810,None,8895.55,2023-12-01,2024-11-30
POL-002376,Northbeam General,6714,Karratha WA,T-W,Strata,13741622,None,122293.94,2025-06-09,2026-06-09
POL-002377,Northbeam General,6000,Perth WA,B-F,Home,600807,None,1005.35,2025-06-24,2026-06-24
POL-002378,Northbeam General,4350,Toowoomba QLD,B-F,Home,541359,None,1053.83,2025-01-08,2026-01-08
POL-002379,Pacific Rim Insurance,4879,Innisfail QLD,T-W,Home,628250,Roof Tie-Down,5287.57,2025-03-30,2026-03-30
POL-002380,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,775417,Roof Tie-Down,2603.09,2023-06-01,2024-05-31
POL-002381,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,804418,Elevated Slab,3155.29,2024-09-19,2025-09-19
POL-002382,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,291340,None,1876.65,2025-01-06,2026-01-06
POL-002383,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,728608,None,1192.02,2023-12-07,2024-12-06
POL-002384,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,315848,None,2985.26,2025-06-18,2026-06-18
POL-002385,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Strata,5874618,None,41416.15,2025-05-04,2026-05-04
POL-002386,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,290590,Shutters Installed,472.77,2024-11-15,2025-11-15
POL-002387,Outback Assurance Group,6000,Perth WA,B-F,Home,490355,Roof Tie-Down,681.3,2025-09-01,2026-09-01
POL-002388,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,329802,Elevated Slab,535.11,2023-10-08,2024-10-07
POL-002389,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Strata,14293506,Roof Tie-Down,23157.72,2024-10-17,2025-10-17
POL-002390,Pacific Rim Insurance,4810,Townsville QLD,T-W,SME,2833435,None,25374.79,2024-11-08,2025-11-08
POL-002391,Northbeam General,6721,Port Hedland WA,T-W,SME,2031695,None,19535.63,2023-12-03,2024-12-02
POL-002392,Northbeam General,4825,Cloncurry QLD,B-F,SME,2201455,Roof Tie-Down,3085.08,2024-10-24,2025-10-24
POL-002393,Coral Coast Mutual,0850,Alice Springs NT,B-F,Home,520735,Roof Tie-Down,743.98,2023-10-27,2024-10-26
POL-002394,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,421869,Elevated Slab,3312.18,2025-02-22,2026-02-22
POL-002395,Southern Cross Insurance,6721,Port Hedland WA,T-W,Strata,12721020,None,110422.53,2023-06-09,2024-06-08
POL-002396,Coral Coast Mutual,4870,Cairns QLD,T-W,Strata,14924151,Roof Tie-Down,127608.94,2025-08-25,2026-08-25
POL-002397,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,377338,None,2452.92,2025-05-05,2026-05-05
POL-002398,Coral Coast Mutual,4737,Bowen QLD,Q-S,Home,894209,None,5554.64,2023-03-27,2024-03-26
POL-002399,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,448495,Elevated Slab,692.41,2023-09-14,2024-09-13
POL-002400,Northbeam General,4810,Townsville QLD,T-W,SME,762489,None,7956.6,2023-06-16,2024-06-15
POL-002401,Coral Coast Mutual,6714,Karratha WA,T-W,Home,810788,None,7231.36,2025-08-04,2026-08-04
POL-002402,Outback Assurance Group,4870,Cairns QLD,T-W,Home,703405,Elevated Slab,5229.65,2024-06-08,2025-06-08
POL-002403,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Home,756905,None,5188.96,2025-02-04,2026-02-04
POL-002404,Outback Assurance Group,4350,Toowoomba QLD,B-F,SME,2473559,None,4503.57,2024-04-13,2025-04-13
POL-002405,Southern Cross Insurance,6714,Karratha WA,T-W,Home,294003,Roof Tie-Down,2153.94,2023-07-12,2024-07-11
POL-002406,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,640633,None,6267.03,2024-03-01,2025-03-01
POL-002407,Southern Cross Insurance,6714,Karratha WA,T-W,SME,802558,Roof Tie-Down,6603.33,2024-07-28,2025-07-28
POL-002408,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,828399,None,8225.35,2023-12-15,2024-12-14
POL-002409,Outback Assurance Group,4810,Townsville QLD,T-W,SME,1729875,None,15599.1,2024-07-03,2025-07-03
POL-002410,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,564787,Roof Tie-Down,4711.0,2023-05-21,2024-05-20
POL-002411,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Strata,8912713,Shutters Installed,34881.29,2025-09-25,2026-09-25
POL-002412,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,564384,Shutters Installed,1977.32,2023-01-27,2024-01-27
POL-002413,Pacific Rim Insurance,6714,Karratha WA,T-W,Home,394100,Roof Tie-Down,3456.94,2024-09-09,2025-09-09
POL-002414,Southern Cross Insurance,0800,Darwin NT,T-W,Home,527033,Roof Tie-Down,4483.9,2023-11-22,2024-11-21
POL-002415,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Home,332668,None,2046.23,2023-10-11,2024-10-10
POL-002416,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,SME,734131,None,1403.78,2024-07-16,2025-07-16
POL-002417,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,561999,None,930.76,2024-02-18,2025-02-17
POL-002418,Southern Cross Insurance,6721,Port Hedland WA,T-W,Strata,13037688,Elevated Slab,101768.61,2025-01-28,2026-01-28
POL-002419,Outback Assurance Group,0810,Darwin NT,T-W,Home,866881,None,7418.44,2025-07-01,2026-07-01
POL-002420,Pacific Rim Insurance,4740,Mackay QLD,Q-S,Home,818290,Elevated Slab,4165.6,2023-06-12,2024-06-11
POL-002421,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,SME,1801161,Shutters Installed,2573.0,2024-10-26,2025-10-26
POL-002422,Northbeam General,0800,Darwin NT,T-W,Home,479027,Roof Tie-Down,4045.11,2023-05-10,2024-05-09
POL-002423,Northbeam General,4720,Charters Towers QLD,L-P,Home,798379,Elevated Slab,3064.02,2024-08-13,2025-08-13
POL-002424,Northbeam General,0850,Alice Springs NT,B-F,Home,471257,Roof Tie-Down,737.36,2024-02-02,2025-02-01
POL-002425,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,869467,Roof Tie-Down,3049.08,2024-08-15,2025-08-15
POL-002426,Pacific Rim Insurance,6000,Perth WA,B-F,Home,380703,None,713.62,2023-09-19,2024-09-18
POL-002427,Northbeam General,0850,Alice Springs NT,B-F,Home,869433,Roof Tie-Down,1248.07,2023-09-17,2024-09-16
POL-002428,Northbeam General,4802,Townsville QLD,T-W,Home,375805,None,3903.72,2023-09-12,2024-09-11
POL-002429,Outback Assurance Group,4740,Mackay QLD,Q-S,Home,298826,Shutters Installed,1727.37,2024-12-01,2025-12-01
POL-002430,Northbeam General,0810,Darwin NT,T-W,Strata,3889341,Shutters Installed,31874.85,2024-10-29,2025-10-29
POL-002431,Northbeam General,0800,Darwin NT,T-W,SME,848596,Roof Tie-Down,6635.0,2024-04-02,2025-04-02
POL-002432,Outback Assurance Group,0810,Darwin NT,T-W,SME,1946678,None,17846.58,2024-02-25,2025-02-24
POL-002433,Northbeam General,4720,Charters Towers QLD,L-P,SME,1245357,Elevated Slab,4764.04,2023-05-30,2024-05-29
POL-002434,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,504561,None,2114.88,2025-08-29,2026-08-29
POL-002435,Southern Cross Insurance,4879,Innisfail QLD,T-W,Home,736101,Roof Tie-Down,5538.16,2025-03-11,2026-03-11
POL-002436,Coral Coast Mutual,4737,Bowen QLD,Q-S,Home,365780,Shutters Installed,2175.05,2023-05-25,2024-05-24
POL-002437,Southern Cross Insurance,6000,Perth WA,B-F,Home,746221,None,1419.95,2024-06-26,2025-06-26
POL-002438,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,485212,Shutters Installed,3878.39,2024-12-05,2025-12-05
POL-002439,Northbeam General,0850,Alice Springs NT,B-F,Strata,10058940,Shutters Installed,14530.07,2025-07-15,2026-07-15
POL-002440,Pacific Rim Insurance,4870,Cairns QLD,T-W,SME,2013052,None,18048.74,2025-08-29,2026-08-29
POL-002441,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,530678,Roof Tie-Down,1978.35,2024-06-18,2025-06-18
POL-002442,Southern Cross Insurance,0800,Darwin NT,T-W,Home,575286,None,5734.55,2023-01-21,2024-01-21
POL-002443,Pacific Rim Insurance,4802,Townsville QLD,T-W,Strata,6744820,Roof Tie-Down,51764.06,2023-09-08,2024-09-07
POL-002444,Pacific Rim Insurance,4810,Townsville QLD,T-W,Home,441834,None,4304.47,2025-09-27,2026-09-27
POL-002445,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,830777,Roof Tie-Down,6600.82,2023-12-16,2024-12-15
POL-002446,Coral Coast Mutual,0850,Alice Springs NT,B-F,Home,571218,Roof Tie-Down,912.57,2024-03-11,2025-03-11
POL-002447,Southern Cross Insurance,6000,Perth WA,B-F,Home,880794,None,1606.11,2024-01-01,2024-12-31
POL-002448,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,506779,Roof Tie-Down,1745.78,2025-05-28,2026-05-28
POL-002449,Pacific Rim Insurance,4680,Gladstone QLD,L-P,Home,599625,Shutters Installed,2137.73,2024-03-17,2025-03-17
POL-002450,Southern Cross Insurance,4870,Cairns QLD,T-W,SME,974601,Roof Tie-Down,7446.98,2025-06-06,2026-06-06
POL-002451,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,326130,None,1951.37,2025-09-26,2026-09-26
POL-002452,Southern Cross Insurance,4737,Bowen QLD,Q-S,SME,1299819,Shutters Installed,6777.14,2023-04-10,2024-04-09
POL-002453,Pacific Rim Insurance,6000,Perth WA,B-F,Home,376120,None,743.54,2024-10-20,2025-10-20
POL-002454,Coral Coast Mutual,4737,Bowen QLD,Q-S,SME,1392831,Roof Tie-Down,7867.42,2023-04-06,2024-04-05
POL-002455,Coral Coast Mutual,4810,Townsville QLD,T-W,Home,502927,None,4342.23,2024-12-06,2025-12-06
POL-002456,Northbeam General,4825,Cloncurry QLD,B-F,Home,256665,None,501.38,2024-05-16,2025-05-16
POL-002457,Pacific Rim Insurance,4879,Innisfail QLD,T-W,SME,2512672,Roof Tie-Down,20626.15,2025-08-05,2026-08-05
POL-002458,Northbeam General,6000,Perth WA,B-F,Home,624236,None,1180.55,2024-07-23,2025-07-23
POL-002459,Northbeam General,4870,Cairns QLD,T-W,SME,2797901,None,24035.61,2023-10-09,2024-10-08
POL-002460,Northbeam General,4700,Rockhampton QLD,Q-S,SME,589600,Shutters Installed,3408.98,2023-07-20,2024-07-19
POL-002461,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Home,721300,None,4431.17,2023-05-18,2024-05-17
POL-002462,Coral Coast Mutual,0800,Darwin NT,T-W,SME,1937809,None,18877.26,2025-06-20,2026-06-20
POL-002463,Northbeam General,4879,Innisfail QLD,T-W,Home,416795,Roof Tie-Down,3347.94,2023-01-08,2024-01-08
POL-002464,Northbeam General,4680,Gladstone QLD,L-P,Home,690775,Roof Tie-Down,2272.99,2025-02-21,2026-02-21
POL-002465,Northbeam General,4703,Rockhampton QLD,Q-S,Home,705730,Elevated Slab,3688.02,2025-04-12,2026-04-12
POL-002466,Pacific Rim Insurance,6000,Perth WA,B-F,SME,2626612,None,5153.38,2025-08-12,2026-08-12
POL-002467,Pacific Rim Insurance,4802,Townsville QLD,T-W,Strata,4640686,None,46985.43,2024-08-31,2025-08-31
POL-002468,Outback Assurance Group,4802,Townsville QLD,T-W,Home,430496,Elevated Slab,3553.39,2025-03-24,2026-03-24
POL-002469,Outback Assurance Group,6000,Perth WA,B-F,Home,271000,None,458.17,2023-10-30,2024-10-29
POL-002470,Northbeam General,4825,Cloncurry QLD,B-F,Home,859644,Roof Tie-Down,1214.07,2024-12-12,2025-12-12
POL-002471,Pacific Rim Insurance,4740,Mackay QLD,Q-S,Home,368661,None,2425.08,2024-02-09,2025-02-08
POL-002472,Southern Cross Insurance,0810,Darwin NT,T-W,Home,493060,Roof Tie-Down,4219.51,2023-09-04,2024-09-03
POL-002473,Southern Cross Insurance,4720,Charters Towers QLD,L-P,SME,711103,None,2832.22,2024-07-19,2025-07-19
POL-002474,Northbeam General,6714,Karratha WA,T-W,Home,523825,Roof Tie-Down,4087.83,2023-05-20,2024-05-19
POL-002475,Northbeam General,4740,Mackay QLD,Q-S,Home,465273,None,2806.35,2025-03-19,2026-03-19
POL-002476,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,324905,None,575.72,2024-10-11,2025-10-11
POL-002477,Coral Coast Mutual,4825,Mount Isa QLD,B-F,SME,1090527,Shutters Installed,1729.02,2025-05-17,2026-05-17
POL-002478,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,278648,Roof Tie-Down,2373.97,2024-12-08,2025-12-08
POL-002479,Northbeam General,4870,Cairns QLD,T-W,Home,864298,Roof Tie-Down,6394.44,2024-12-05,2025-12-05
POL-002480,Pacific Rim Insurance,0850,Alice Springs NT,B-F,Strata,11043445,Roof Tie-Down,17395.08,2023-02-28,2024-02-28
POL-002481,Pacific Rim Insurance,4870,Cairns QLD,T-W,SME,1712162,None,15872.06,2023-04-28,2024-04-27
POL-002482,Pacific Rim Insurance,6721,Port Hedland WA,T-W,SME,756685,Shutters Installed,6166.17,2023-06-01,2024-05-31
POL-002483,Northbeam General,4802,Townsville QLD,T-W,Home,797589,Shutters Installed,6968.98,2023-03-20,2024-03-19
POL-002484,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,SME,578089,Shutters Installed,3075.2,2024-04-25,2025-04-25
POL-002485,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,878318,Roof Tie-Down,2852.67,2024-11-08,2025-11-08
POL-002486,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,342996,None,600.29,2024-06-12,2025-06-12
POL-002487,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,378914,Elevated Slab,1281.25,2023-06-02,2024-06-01
POL-002488,Northbeam General,4720,Charters Towers QLD,L-P,Home,301378,Shutters Installed,1047.13,2025-04-21,2026-04-21
POL-002489,Outback Assurance Group,4802,Townsville QLD,T-W,Home,291288,Roof Tie-Down,2410.96,2023-02-24,2024-02-24
POL-002490,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,Home,894044,None,5879.0,2024-09-24,2025-09-24
POL-002491,Southern Cross Insurance,4870,Cairns QLD,T-W,SME,2605456,None,23191.31,2023-03-08,2024-03-07
POL-002492,Southern Cross Insurance,6000,Perth WA,B-F,SME,2042810,None,3495.28,2024-06-25,2025-06-25
POL-002493,Northbeam General,4825,Cloncurry QLD,B-F,Strata,6389050,None,11789.13,2023-09-22,2024-09-21
POL-002494,Northbeam General,4825,Cloncurry QLD,B-F,Strata,6177784,None,11154.85,2024-01-23,2025-01-22
POL-002495,Northbeam General,4720,Charters Towers QLD,L-P,Home,503993,Elevated Slab,1675.06,2023-03-09,2024-03-08
POL-002496,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,429171,Shutters Installed,1538.8,2024-10-22,2025-10-22
POL-002497,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,690191,Roof Tie-Down,5859.18,2023-05-14,2024-05-13
POL-002498,Southern Cross Insurance,4720,Charters Towers QLD,L-P,Home,514083,Roof Tie-Down,1681.91,2025-06-13,2026-06-13
POL-002499,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,658819,None,2577.04,2025-08-26,2026-08-26
POL-002500,Coral Coast Mutual,6721,Port Hedland WA,T-W,SME,2091475,Roof Tie-Down,17863.67,2025-01-08,2026-01-08
POL-002501,Southern Cross Insurance,6714,Karratha WA,T-W,Home,450982,Roof Tie-Down,3976.14,2025-07-22,2026-07-22
POL-002502,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,543378,Shutters Installed,891.74,2024-06-09,2025-06-09
POL-002503,Northbeam General,4720,Charters Towers QLD,L-P,Home,486838,None,2139.1,2024-01-13,2025-01-12
POL-002504,Northbeam General,4825,Cloncurry QLD,B-F,SME,1555250,None,2705.14,2025-09-22,2026-09-22
POL-002505,Southern Cross Insurance,4737,Bowen QLD,Q-S,Home,606441,None,3577.28,2024-12-04,2025-12-04
POL-002506,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,469086,None,4874.97,2025-04-23,2026-04-23
POL-002507,Outback Assurance Group,4703,Rockhampton QLD,Q-S,SME,1721515,Shutters Installed,10240.85,2023-05-06,2024-05-05
POL-002508,Outback Assurance Group,4350,Toowoomba QLD,B-F,SME,777729,None,1286.4,2024-09-06,2025-09-06
POL-002509,Northbeam General,4720,Charters Towers QLD,L-P,Home,379791,None,1609.28,2024-09-13,2025-09-13
POL-002510,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,457607,None,822.47,2023-05-18,2024-05-17
POL-002511,Southern Cross Insurance,6714,Karratha WA,T-W,Strata,8822403,Roof Tie-Down,76296.35,2025-01-10,2026-01-10
POL-002512,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Strata,10470588,None,18834.49,2025-09-11,2026-09-11
POL-002513,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,676977,None,3001.91,2025-01-07,2026-01-07
POL-002514,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,277859,Roof Tie-Down,2466.85,2023-01-31,2024-01-31
POL-002515,Pacific Rim Insurance,0800,Darwin NT,T-W,Home,826444,Elevated Slab,6176.9,2024-09-03,2025-09-03
POL-002516,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,745214,Elevated Slab,6182.28,2024-05-24,2025-05-24
POL-002517,Pacific Rim Insurance,6721,Port Hedland WA,T-W,SME,2142779,None,22052.79,2025-06-22,2026-06-22
POL-002518,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Home,612589,None,3690.3,2023-03-01,2024-02-29
POL-002519,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,801510,None,7826.46,2024-08-11,2025-08-11
POL-002520,Southern Cross Insurance,0800,Darwin NT,T-W,Home,666286,Shutters Installed,5412.42,2023-12-18,2024-12-17
POL-002521,Northbeam General,4802,Townsville QLD,T-W,Home,454163,None,4030.31,2025-01-10,2026-01-10
